ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
20230516B001005_001,VEH_1353,20,D_75,Null,Null,Null,Null,No,19.99,0,360,8
Null,VEH_1354,1,O_276,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230513B494110_001,VEH_1354,2,D_116,2023-05-15 02:41,0,60,2023-05-15 03:41,Yes,27.15,0,360,0
Null,VEH_1354,3,O_800,2023-05-15 07:09,0,0,2023-05-15 07:09,Null,0.0,0,1440,-1
20230515B497469_001,VEH_1354,4,D_109,2023-05-15 09:16,0,60,2023-05-15 10:16,Yes,28.33,420,900,1
Null,VEH_1354,5,O_276,2023-05-15 12:50,0,0,2023-05-15 12:50,Null,0.0,0,1440,-1
20230513B494263_001,VEH_1354,6,D_93,2023-05-15 15:26,0,60,2023-05-15 16:26,Yes,30.56,600,1020,2
Null,VEH_1355,1,O_276,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230513B494255_001,VEH_1355,2,D_90,2023-05-15 04:20,0,60,2023-05-15 05:20,Yes,28.12,0,360,0
Null,VEH_1355,3,O_537,2023-05-15 06:48,0,0,2023-05-15 06:48,Null,0.0,0,1440,-1
M18406009,VEH_1355,4,D_376,2023-05-15 10:54,0,60,2023-05-15 11:54,Yes,30.11,600,1020,0
Null,VEH_1355,5,O_800,2023-05-15 13:18,0,0,2023-05-15 13:18,Null,0.0,0,1440,-1
20230515B498311_001,VEH_1355,6,D_97,2023-05-15 13:23,277,60,2023-05-15 19:00,Yes,31.12,1080,120,0
Null,VEH_1355,7,O_26,2023-05-15 19:12,0,0,2023-05-15 19:12,Null,0.0,0,1440,-1
20230515B498424_001,VEH_1355,8,D_130,2023-05-15 19:46,254,60,2023-05-16 01:00,Yes,27.6,0,360,2
Null,VEH_1355,9,O_279,2023-05-16 01:16,0,0,2023-05-16 01:16,Null,0.0,0,1440,-1
MF2305186334998,VEH_1355,10,D_1327,2023-05-16 01:51,0,60,2023-05-16 02:51,Yes,29.48,0,360,4
Null,VEH_1355,11,O_800,2023-05-16 06:40,0,0,2023-05-16 06:40,Null,0.0,0,1440,-1
MF2305176316847,VEH_1355,12,D_1383,2023-05-16 10:08,0,60,2023-05-16 11:08,Yes,28.35,420,900,5
Null,VEH_1355,13,O_819,2023-05-16 14:23,0,0,2023-05-16 14:23,Null,0.0,0,1440,-1
MF2305176317417,VEH_1355,14,D_1776,2023-05-16 16:17,0,60,2023-05-16 17:17,Yes,28.29,780,1080,4
Null,VEH_1355,15,O_800,2023-05-16 18:42,0,0,2023-05-16 18:42,Null,0.0,0,1440,-1
20230515B494988_007,VEH_1355,16,D_1,Null,Null,Null,Null,No,31.94,0,360,6
Null,VEH_1355,17,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495295_001,VEH_1355,18,D_15,Null,Null,Null,Null,No,29.04,0,360,6
Null,VEH_1356,1,O_276,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230513B494205_001,VEH_1356,2,D_144,2023-05-15 04:17,163,60,2023-05-15 08:00,Yes,27.87,420,900,0
Null,VEH_1356,3,O_537,2023-05-15 12:31,0,0,2023-05-15 12:31,Null,0.0,0,1440,-1
MF2305176323884,VEH_1356,4,D_1184,2023-05-15 17:27,0,60,2023-05-15 18:27,Yes,27.44,780,1080,0
Null,VEH_1356,5,O_276,2023-05-15 20:09,0,0,2023-05-15 20:09,Null,0.0,0,1440,-1
20230513B494303_001,VEH_1356,6,D_205,2023-05-15 19:14,286,60,2023-05-16 01:00,Yes,29.07,0,360,3
Null,VEH_1356,7,O_19,2023-05-16 01:26,0,0,2023-05-16 01:26,Null,0.0,0,1440,-1
20230516B498978_013,VEH_1356,8,D_109,2023-05-16 03:25,0,60,2023-05-16 04:25,Yes,29.66,0,360,4
Null,VEH_1356,9,O_276,2023-05-16 06:50,0,0,2023-05-16 06:50,Null,0.0,0,1440,-1
20230516B000902_001,VEH_1356,10,D_109,2023-05-16 06:00,240,60,2023-05-16 11:00,Yes,25.5,600,1020,4
Null,VEH_1356,11,O_276,2023-05-16 12:50,0,0,2023-05-16 12:50,Null,0.0,0,1440,-1
20230515B494858_001,VEH_1356,12,D_59,2023-05-16 14:35,0,60,2023-05-16 15:35,Yes,12.62,600,1020,6
20230515B495257_001,VEH_1356,13,D_18,2023-05-16 16:30,90,60,2023-05-16 19:00,Yes,17.62,1080,120,6
Null,VEH_1356,14,O_279,2023-05-16 19:22,0,0,2023-05-16 19:22,Null,0.0,0,1440,-1
20230516B499639_001,VEH_1356,15,D_108,Null,Null,Null,Null,No,30.65,0,360,7
Null,VEH_1357,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494112_001,VEH_1357,2,D_18,2023-05-15 14:49,0,60,2023-05-15 15:49,Yes,31.03,420,900,2
Null,VEH_1357,3,O_279,2023-05-15 18:22,0,0,2023-05-15 18:22,Null,0.0,0,1440,-1
M18405903,VEH_1357,4,D_276,2023-05-15 22:54,0,60,2023-05-15 23:54,Yes,27.66,1080,120,3
Null,VEH_1357,5,O_68,2023-05-16 00:34,0,0,2023-05-16 00:34,Null,0.0,0,1440,-1
MF2305176316605,VEH_1357,6,D_1832,2023-05-16 00:14,0,60,2023-05-16 01:14,Yes,20.56,1080,120,4
Null,VEH_1357,7,O_68,2023-05-16 06:44,0,0,2023-05-16 06:44,Null,0.0,0,1440,-1
20230516B000916_001,VEH_1357,8,D_64,2023-05-16 07:45,0,60,2023-05-16 08:45,Yes,16.41,420,900,5
Null,VEH_1357,9,O_537,2023-05-16 12:34,0,0,2023-05-16 12:34,Null,0.0,0,1440,-1
M18408194,VEH_1357,10,D_947,2023-05-16 17:35,25,60,2023-05-16 19:00,Yes,28.13,1080,120,6
Null,VEH_1357,11,O_800,2023-05-16 19:25,0,0,2023-05-16 19:25,Null,0.0,0,1440,-1
20230515B497207_001,VEH_1357,12,D_32,2023-05-16 20:13,0,60,2023-05-16 21:13,Yes,28.38,1080,120,7
Null,VEH_1357,13,O_40,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002823_001,VEH_1357,14,D_108,Null,Null,Null,Null,No,27.05,1080,120,8
Null,VEH_1358,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494119_001,VEH_1358,2,D_125,2023-05-15 08:54,0,60,2023-05-15 09:54,Yes,30.52,420,900,1
Null,VEH_1358,3,O_26,2023-05-15 12:36,0,0,2023-05-15 12:36,Null,0.0,0,1440,-1
20230515B498444_001,VEH_1358,4,D_109,2023-05-15 15:22,158,60,2023-05-15 19:00,Yes,28.09,1080,120,0
Null,VEH_1358,5,O_276,2023-05-15 19:50,0,0,2023-05-15 19:50,Null,0.0,0,1440,-1
20230513B494167_001,VEH_1358,6,D_135,2023-05-15 21:14,0,60,2023-05-15 22:14,Yes,27.34,1080,120,3
Null,VEH_1358,7,O_68,2023-05-16 06:53,0,0,2023-05-16 06:53,Null,0.0,0,1440,-1
20230515B498547_001,VEH_1358,8,D_209,2023-05-16 08:50,0,60,2023-05-16 09:50,Yes,23.35,420,900,5
Null,VEH_1358,9,O_276,2023-05-16 12:22,0,0,2023-05-16 12:22,Null,0.0,0,1440,-1
20230515B494755_001,VEH_1358,10,D_132,2023-05-16 14:24,0,60,2023-05-16 15:24,Yes,16.22,600,1020,6
20230515B494767_001,VEH_1358,11,D_54,2023-05-16 16:08,0,60,2023-05-16 17:08,Yes,16.65,780,1080,6
Null,VEH_1358,12,O_40,2023-05-16 18:25,0,0,2023-05-16 18:25,Null,0.0,0,1440,-1
20230516B000081_001,VEH_1358,13,D_115,Null,Null,Null,Null,No,27.4,0,360,5
Null,VEH_1359,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494213_001,VEH_1359,2,D_74,2023-05-15 08:17,103,60,2023-05-15 11:00,Yes,30.96,600,1020,1
Null,VEH_1359,3,O_26,2023-05-15 12:16,0,0,2023-05-15 12:16,Null,0.0,0,1440,-1
20230515B498435_001,VEH_1359,4,D_55,2023-05-15 12:42,18,60,2023-05-15 14:00,Yes,20.62,780,1080,0
Null,VEH_1359,5,O_279,2023-05-15 18:21,0,0,2023-05-15 18:21,Null,0.0,0,1440,-1
M18405902,VEH_1359,6,D_276,2023-05-15 22:53,67,60,2023-05-16 01:00,Yes,27.61,0,360,2
Null,VEH_1359,7,O_68,2023-05-16 01:34,0,0,2023-05-16 01:34,Null,0.0,0,1440,-1
MF2305176316593,VEH_1359,8,D_1226,2023-05-16 01:32,0,60,2023-05-16 02:32,Yes,26.95,0,360,4
Null,VEH_1359,9,O_68,2023-05-16 07:03,0,0,2023-05-16 07:03,Null,0.0,0,1440,-1
20230516B000920_001,VEH_1359,10,D_70,2023-05-16 07:53,127,60,2023-05-16 11:00,Yes,17.04,600,1020,5
Null,VEH_1360,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494039_001,VEH_1360,2,D_170,2023-05-15 09:03,57,60,2023-05-15 11:00,Yes,28.77,600,1020,0
Null,VEH_1360,3,O_800,2023-05-15 13:22,0,0,2023-05-15 13:22,Null,0.0,0,1440,-1
20230515B497262_001,VEH_1360,4,D_1,2023-05-15 15:02,178,60,2023-05-15 19:00,Yes,31.92,1080,120,2
Null,VEH_1360,5,O_276,2023-05-15 19:10,0,0,2023-05-15 19:10,Null,0.0,0,1440,-1
20230513B494210_001,VEH_1360,6,D_73,2023-05-15 21:02,178,60,2023-05-16 01:00,Yes,29.47,0,360,3
Null,VEH_1360,7,O_614,2023-05-16 01:45,0,0,2023-05-16 01:45,Null,0.0,0,1440,-1
MF2305176317212,VEH_1360,8,D_1397,2023-05-16 03:10,0,60,2023-05-16 04:10,Yes,27.45,0,360,4
Null,VEH_1360,9,O_279,2023-05-16 06:30,0,0,2023-05-16 06:30,Null,0.0,0,1440,-1
M18408577,VEH_1360,10,D_415,2023-05-16 06:14,226,60,2023-05-16 11:00,Yes,11.83,600,1020,5
20230516B499601_001,VEH_1360,11,D_37,2023-05-16 11:43,0,60,2023-05-16 12:43,Yes,20.48,420,900,5
Null,VEH_1360,12,O_26,2023-05-16 12:45,0,0,2023-05-16 12:45,Null,0.0,0,1440,-1
20230516B000254_001,VEH_1360,13,D_208,2023-05-16 13:53,0,60,2023-05-16 14:53,Yes,26.41,600,1020,6
Null,VEH_1361,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494125_001,VEH_1361,2,D_8,2023-05-15 08:39,261,60,2023-05-15 14:00,Yes,15.56,780,1080,1
20230513B494147_001,VEH_1361,3,D_8,2023-05-15 08:39,261,60,2023-05-15 14:00,Yes,17.34,780,1080,1
Null,VEH_1361,4,O_26,2023-05-15 14:35,0,0,2023-05-15 14:35,Null,0.0,0,1440,-1
20230515B498432_001,VEH_1361,5,D_1,2023-05-15 16:35,0,60,2023-05-15 17:35,Yes,30.53,780,1080,2
Null,VEH_1361,6,O_276,2023-05-15 18:10,0,0,2023-05-15 18:10,Null,0.0,0,1440,-1
20230513B494164_001,VEH_1361,7,D_134,2023-05-15 20:45,195,60,2023-05-16 01:00,Yes,32.49,0,360,1
Null,VEH_1361,8,O_390,2023-05-16 02:39,0,0,2023-05-16 02:39,Null,0.0,0,1440,-1
20230516B000573_001,VEH_1361,9,D_108,2023-05-16 03:15,0,60,2023-05-16 04:15,Yes,21.17,0,360,4
Null,VEH_1361,10,O_800,2023-05-16 06:44,0,0,2023-05-16 06:44,Null,0.0,0,1440,-1
20230515B495695_001,VEH_1361,11,D_136,2023-05-16 09:26,0,60,2023-05-16 10:26,Yes,17.02,420,900,5
20230515B495822_001,VEH_1361,12,D_13,2023-05-16 12:37,0,60,2023-05-16 13:37,Yes,14.22,420,900,5
Null,VEH_1361,13,O_640,2023-05-16 18:07,0,0,2023-05-16 18:07,Null,0.0,0,1440,-1
MF2305186339751,VEH_1361,14,D_1184,2023-05-16 22:25,0,60,2023-05-16 23:25,Yes,29.65,1080,120,3
Null,VEH_1362,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494206_001,VEH_1362,2,D_70,2023-05-15 10:26,154,60,2023-05-15 14:00,Yes,15.43,780,1080,1
20230513B494295_001,VEH_1362,3,D_63,2023-05-15 16:30,0,60,2023-05-15 17:30,Yes,16.6,780,1080,0
Null,VEH_1362,4,O_73,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305316383901,VEH_1362,5,D_1963,2023-05-15 22:11,109,60,2023-05-16 01:00,Yes,32.38,0,360,0
Null,VEH_1362,6,O_276,2023-05-16 03:05,0,0,2023-05-16 03:05,Null,0.0,0,1440,-1
20230515B495821_001,VEH_1362,7,D_8,2023-05-16 02:48,0,60,2023-05-16 03:48,Yes,28.41,0,360,4
Null,VEH_1362,8,O_279,2023-05-16 06:23,0,0,2023-05-16 06:23,Null,0.0,0,1440,-1
20230516B499622_001,VEH_1362,9,D_37,2023-05-16 06:35,25,60,2023-05-16 08:00,Yes,18.91,420,900,5
Null,VEH_1362,10,O_26,2023-05-16 12:02,0,0,2023-05-16 12:02,Null,0.0,0,1440,-1
20230516B000284_001,VEH_1362,11,D_108,2023-05-16 12:56,0,60,2023-05-16 13:56,Yes,18.34,600,1020,6
Null,VEH_1362,12,O_800,2023-05-16 18:44,0,0,2023-05-16 18:44,Null,0.0,0,1440,-1
20230515B497498_001,VEH_1362,13,D_54,2023-05-16 19:11,0,60,2023-05-16 20:11,Yes,28.84,1080,120,7
Null,VEH_1362,14,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18409552,VEH_1362,15,D_269,Null,Null,Null,Null,No,18.98,420,900,8
20230517B002329_001,VEH_1362,16,D_209,Null,Null,Null,Null,No,12.42,780,1080,8
Null,VEH_1363,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494220_001,VEH_1363,2,D_147,2023-05-15 08:36,264,60,2023-05-15 14:00,Yes,19.2,780,1080,1
20230513B493841_001,VEH_1363,3,D_18,2023-05-15 15:02,0,60,2023-05-15 16:02,Yes,12.35,780,1080,0
Null,VEH_1363,4,O_26,2023-05-15 16:45,0,0,2023-05-15 16:45,Null,0.0,0,1440,-1
20230515B498403_001,VEH_1363,5,D_178,2023-05-15 16:44,0,60,2023-05-15 17:44,Yes,32.75,780,1080,2
Null,VEH_1363,6,O_279,2023-05-16 00:50,0,0,2023-05-16 00:50,Null,0.0,0,1440,-1
M18413879,VEH_1363,7,D_362,2023-05-16 00:33,0,60,2023-05-16 01:33,Yes,18.41,1080,120,4
Null,VEH_1363,8,O_279,2023-05-16 06:35,0,0,2023-05-16 06:35,Null,0.0,0,1440,-1
MF2305186339024,VEH_1363,9,D_1184,2023-05-16 07:42,0,60,2023-05-16 08:42,Yes,23.12,420,900,5
M18408517,VEH_1363,10,D_286,Null,Null,Null,Null,No,9.4,0,360,5
Null,VEH_1364,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494231_001,VEH_1364,2,D_41,2023-05-15 08:38,262,60,2023-05-15 14:00,Yes,20.69,780,1080,1
Null,VEH_1364,3,O_26,2023-05-15 14:33,0,0,2023-05-15 14:33,Null,0.0,0,1440,-1
20230515B495616_001,VEH_1364,4,D_233,2023-05-15 15:16,164,60,2023-05-15 19:00,Yes,27.33,1080,120,1
Null,VEH_1364,5,O_495,2023-05-15 19:50,0,0,2023-05-15 19:50,Null,0.0,0,1440,-1
20230515B495069_001,VEH_1364,6,D_38,2023-05-15 19:41,259,60,2023-05-16 01:00,Yes,27.72,0,360,3
Null,VEH_1364,7,O_800,2023-05-16 01:23,0,0,2023-05-16 01:23,Null,0.0,0,1440,-1
MF2305176324329,VEH_1364,8,D_1338,2023-05-16 05:10,0,60,2023-05-16 06:10,Yes,27.22,0,360,4
Null,VEH_1364,9,O_68,2023-05-16 06:56,0,0,2023-05-16 06:56,Null,0.0,0,1440,-1
20230516B000912_001,VEH_1364,10,D_29,2023-05-16 07:57,123,60,2023-05-16 11:00,Yes,28.02,600,1020,5
Null,VEH_1365,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494256_001,VEH_1365,2,D_157,2023-05-15 10:00,180,60,2023-05-15 14:00,Yes,21.23,780,1080,1
Null,VEH_1365,3,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156309712,VEH_1365,4,D_1295,2023-05-15 23:24,0,60,2023-05-16 00:24,Yes,30.01,1080,120,2
Null,VEH_1365,5,O_19,2023-05-16 01:08,0,0,2023-05-16 01:08,Null,0.0,0,1440,-1
20230516B499564_001,VEH_1365,6,D_233,2023-05-16 01:40,0,60,2023-05-16 02:40,Yes,20.5,1080,120,4
Null,VEH_1365,7,O_800,2023-05-16 06:38,0,0,2023-05-16 06:38,Null,0.0,0,1440,-1
20230515B495975_001,VEH_1365,8,D_233,2023-05-16 06:00,60,60,2023-05-16 08:00,Yes,22.69,420,900,3
Null,VEH_1365,9,O_800,2023-05-16 12:38,0,0,2023-05-16 12:38,Null,0.0,0,1440,-1
N_20230515938924,VEH_1365,10,D_104,2023-05-16 13:08,0,60,2023-05-16 14:08,Yes,26.84,420,900,6
Null,VEH_1365,11,O_129,2023-05-16 18:07,0,0,2023-05-16 18:07,Null,0.0,0,1440,-1
20230516B000405_001,VEH_1365,12,D_108,Null,Null,Null,Null,No,32.9,0,360,5
Null,VEH_1366,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494296_001,VEH_1366,2,D_114,2023-05-15 08:17,283,60,2023-05-15 14:00,Yes,19.33,780,1080,1
20230513B494328_001,VEH_1366,3,D_32,2023-05-15 14:45,0,60,2023-05-15 15:45,Yes,13.27,780,1080,0
Null,VEH_1366,4,O_26,2023-05-15 16:27,0,0,2023-05-15 16:27,Null,0.0,0,1440,-1
20230515B495817_001,VEH_1366,5,D_233,2023-05-15 17:14,0,60,2023-05-15 18:14,Yes,29.76,780,1080,0
Null,VEH_1366,6,O_495,2023-05-15 19:04,0,0,2023-05-15 19:04,Null,0.0,0,1440,-1
20230515B498486_001,VEH_1366,7,D_205,2023-05-15 18:45,315,60,2023-05-16 01:00,Yes,29.79,0,360,1
Null,VEH_1366,8,O_800,2023-05-16 01:29,0,0,2023-05-16 01:29,Null,0.0,0,1440,-1
N_20230515938877,VEH_1366,9,D_40,2023-05-16 01:31,0,60,2023-05-16 02:31,Yes,24.72,1080,120,4
Null,VEH_1366,10,O_800,2023-05-16 06:07,0,0,2023-05-16 06:07,Null,0.0,0,1440,-1
20230515B495034_001,VEH_1366,11,D_108,2023-05-16 06:39,21,60,2023-05-16 08:00,Yes,23.16,420,900,5
20230516B498985_001,VEH_1366,12,D_108,2023-05-16 06:39,381,60,2023-05-16 14:00,Yes,5.58,780,1080,5
Null,VEH_1366,13,O_800,2023-05-16 14:44,0,0,2023-05-16 14:44,Null,0.0,0,1440,-1
20230516B000464_001,VEH_1366,14,D_109,2023-05-16 16:40,0,60,2023-05-16 17:40,Yes,28.74,780,1080,6
Null,VEH_1366,15,O_276,2023-05-16 18:50,0,0,2023-05-16 18:50,Null,0.0,0,1440,-1
20230515B495467_001,VEH_1366,16,D_220,Null,Null,Null,Null,No,22.33,0,360,6
Null,VEH_1367,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494500_001,VEH_1367,2,D_98,2023-05-15 07:38,322,60,2023-05-15 14:00,Yes,31.45,780,1080,1
Null,VEH_1367,3,O_800,2023-05-15 14:40,0,0,2023-05-15 14:40,Null,0.0,0,1440,-1
20230515B497369_001,VEH_1367,4,D_146,2023-05-15 15:10,0,60,2023-05-15 16:10,Yes,29.34,780,1080,0
Null,VEH_1367,5,O_800,2023-05-15 18:49,0,0,2023-05-15 18:49,Null,0.0,0,1440,-1
20230515B497331_001,VEH_1367,6,D_113,2023-05-15 18:58,0,60,2023-05-15 19:58,Yes,27.94,1080,120,3
Null,VEH_1367,7,O_279,2023-05-16 00:19,0,0,2023-05-16 00:19,Null,0.0,0,1440,-1
M18435244,VEH_1367,8,D_1178,2023-05-16 00:47,0,60,2023-05-16 01:47,Yes,21.49,0,360,4
Null,VEH_1367,9,O_26,2023-05-16 06:13,0,0,2023-05-16 06:13,Null,0.0,0,1440,-1
20230516B498899_001,VEH_1367,10,D_108,2023-05-16 07:00,0,60,2023-05-16 08:00,Yes,19.99,420,900,5
Null,VEH_1367,11,O_800,2023-05-16 12:44,0,0,2023-05-16 12:44,Null,0.0,0,1440,-1
20230515B495774_001,VEH_1367,12,D_92,2023-05-16 14:13,227,60,2023-05-16 19:00,Yes,27.29,1080,120,4
Null,VEH_1367,13,O_276,2023-05-16 19:16,0,0,2023-05-16 19:16,Null,0.0,0,1440,-1
20230515B495258_001,VEH_1367,14,D_210,Null,Null,Null,Null,No,32.76,0,360,7
Null,VEH_1368,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406125,VEH_1368,2,D_410,2023-05-15 10:11,169,60,2023-05-15 14:00,Yes,23.44,780,1080,1
Null,VEH_1368,3,O_537,2023-05-15 18:12,0,0,2023-05-15 18:12,Null,0.0,0,1440,-1
MF2305156298395,VEH_1368,4,D_1245,2023-05-15 23:31,29,60,2023-05-16 01:00,Yes,28.74,0,360,0
Null,VEH_1368,5,O_800,2023-05-16 01:24,0,0,2023-05-16 01:24,Null,0.0,0,1440,-1
20230516B000243_001,VEH_1368,6,D_1,2023-05-16 02:56,0,60,2023-05-16 03:56,Yes,28.99,0,360,4
Null,VEH_1368,7,O_276,2023-05-16 06:10,0,0,2023-05-16 06:10,Null,0.0,0,1440,-1
20230515B494845_001,VEH_1368,8,D_88,2023-05-16 09:56,0,60,2023-05-16 10:56,Yes,15.55,420,900,5
20230516B498754_001,VEH_1368,9,D_88,2023-05-16 09:56,4,60,2023-05-16 11:00,Yes,12.69,600,1020,5
Null,VEH_1369,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166312389,VEH_1369,2,D_1788,2023-05-15 09:57,183,60,2023-05-15 14:00,Yes,20.51,780,1080,1
Null,VEH_1370,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B493966_001,VEH_1370,2,D_67,2023-05-15 08:04,296,60,2023-05-15 14:00,Yes,20.83,780,1080,0
Null,VEH_1370,3,O_800,2023-05-15 14:32,0,0,2023-05-15 14:32,Null,0.0,0,1440,-1
20230515B497245_001,VEH_1370,4,D_132,2023-05-15 14:51,0,60,2023-05-15 15:51,Yes,28.31,780,1080,2
Null,VEH_1370,5,O_62,2023-05-16 00:50,0,0,2023-05-16 00:50,Null,0.0,0,1440,-1
20230515B498026_001,VEH_1370,6,D_209,2023-05-16 02:24,0,60,2023-05-16 03:24,Yes,29.2,0,360,1
Null,VEH_1370,7,O_276,2023-05-16 06:22,0,0,2023-05-16 06:22,Null,0.0,0,1440,-1
20230515B494614_001,VEH_1370,8,D_29,2023-05-16 10:23,0,60,2023-05-16 11:23,Yes,30.75,600,1020,5
Null,VEH_1371,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494003_001,VEH_1371,2,D_56,2023-05-15 10:20,160,60,2023-05-15 14:00,Yes,30.79,780,1080,0
Null,VEH_1371,3,O_537,2023-05-15 18:35,0,0,2023-05-15 18:35,Null,0.0,0,1440,-1
M18406200,VEH_1371,4,D_339,2023-05-15 23:16,44,60,2023-05-16 01:00,Yes,28.39,0,360,1
Null,VEH_1371,5,O_800,2023-05-16 01:41,0,0,2023-05-16 01:41,Null,0.0,0,1440,-1
20230515B498261_001,VEH_1371,6,D_87,2023-05-16 02:23,0,60,2023-05-16 03:23,Yes,29.38,0,360,4
Null,VEH_1371,7,O_279,2023-05-16 06:23,0,0,2023-05-16 06:23,Null,0.0,0,1440,-1
20230516B499597_001,VEH_1371,8,D_108,2023-05-16 07:18,162,60,2023-05-16 11:00,Yes,21.22,600,1020,5
M18407851,VEH_1371,9,D_278,2023-05-16 11:22,0,60,2023-05-16 12:22,Yes,11.75,600,1020,5
Null,VEH_1371,10,O_800,2023-05-16 12:52,0,0,2023-05-16 12:52,Null,0.0,0,1440,-1
20230515B498063_001,VEH_1371,11,D_17,2023-05-16 12:45,315,60,2023-05-16 19:00,Yes,25.48,1080,120,6
Null,VEH_1371,12,O_129,2023-05-16 19:00,0,0,2023-05-16 19:00,Null,0.0,0,1440,-1
20230516B499595_001,VEH_1371,13,D_233,2023-05-16 19:59,0,60,2023-05-16 20:59,Yes,30.34,1080,120,4
Null,VEH_1371,14,O_800,2023-05-16 21:37,0,0,2023-05-16 21:37,Null,0.0,0,1440,-1
20230515B498164_001,VEH_1371,15,D_206,Null,Null,Null,Null,No,29.7,0,360,5
Null,VEH_1372,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494012_001,VEH_1372,2,D_159,2023-05-15 10:33,147,60,2023-05-15 14:00,Yes,20.81,780,1080,0
Null,VEH_1372,3,O_537,2023-05-15 18:27,0,0,2023-05-15 18:27,Null,0.0,0,1440,-1
M18406259,VEH_1372,4,D_273,2023-05-15 23:51,9,60,2023-05-16 01:00,Yes,32.25,0,360,1
Null,VEH_1372,5,O_800,2023-05-16 01:16,0,0,2023-05-16 01:16,Null,0.0,0,1440,-1
20230515B497624_001,VEH_1372,6,D_107,2023-05-16 02:32,0,60,2023-05-16 03:32,Yes,19.04,0,360,4
20230515B495658_001,VEH_1372,7,D_36,2023-05-16 05:30,0,60,2023-05-16 06:30,Yes,12.24,0,360,4
Null,VEH_1372,8,O_819,2023-05-16 07:20,0,0,2023-05-16 07:20,Null,0.0,0,1440,-1
MF2305166312780,VEH_1372,9,D_1426,2023-05-16 10:09,0,60,2023-05-16 11:09,Yes,30.79,420,900,3
Null,VEH_1372,10,O_40,2023-05-16 12:40,0,0,2023-05-16 12:40,Null,0.0,0,1440,-1
20230516B000164_001,VEH_1372,11,D_108,2023-05-16 13:39,0,60,2023-05-16 14:39,Yes,27.71,420,900,6
Null,VEH_1372,12,O_800,2023-05-16 18:44,0,0,2023-05-16 18:44,Null,0.0,0,1440,-1
20230515B498324_001,VEH_1372,13,D_203,Null,Null,Null,Null,No,31.18,0,360,6
Null,VEH_1372,14,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B001058_001,VEH_1372,15,D_1,Null,Null,Null,Null,No,25.42,0,360,7
Null,VEH_1372,16,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498681_001,VEH_1372,17,D_1,Null,Null,Null,Null,No,27.06,0,360,8
Null,VEH_1373,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494048_001,VEH_1373,2,D_63,2023-05-15 09:37,203,60,2023-05-15 14:00,Yes,18.23,780,1080,0
20230513B494324_001,VEH_1373,3,D_5,2023-05-15 14:44,196,60,2023-05-15 19:00,Yes,13.6,1080,120,1
Null,VEH_1373,4,O_73,2023-05-15 19:38,0,0,2023-05-15 19:38,Null,0.0,0,1440,-1
MF2305316385743,VEH_1373,5,D_1968,2023-05-15 22:42,78,60,2023-05-16 01:00,Yes,19.89,0,360,1
